Transaction_ID,Customer_ID,Transaction_Date,Transaction_Amount,Merchant_Category,Payment_Method,Device_Type,Location,Is_International,Previous_Transactions,Average_Spend,Account_Age_Days,Suspicious_Keyword,Fraudulent,spend_to_avg_ratio,is_high_value_transaction,transaction_hour,transaction_day_of_week,is_night_transaction,is_weekend,account_age_years,suspicious_keyword_flag,is_international_flag
T102243,CUST2552,2023-05-28 11:17:00,431.19,Fashion,NetBanking,Mobile,Mumbai,0,89,496.07,1729,No,0,0.8692,1,11,6,0,1,4.73,0,0
T102244,CUST4136,2023-09-20 21:50:00,154.87,Travel,NetBanking,Mobile,Chennai,0,58,343.55,1150,Yes,0,0.4508,0,21,2,0,0,3.15,1,0
T102245,CUST1814,2023-09-11 05:17:00,58.96,Travel,Debit Card,Mobile,Chennai,1,19,464.02,1263,No,1,0.1271,0,5,0,1,0,3.46,0,1
T102246,CUST7681,2023-10-25 07:41:00,5.26,Entertainment,Credit Card,Desktop,Delhi,0,160,177.52,1601,No,0,0.0296,0,7,2,0,0,4.38,0,0
T102247,CUST9518,2023-11-30 05:12:00,142.41,Travel,NetBanking,POS,Pune,0,50,327.37,807,No,0,0.435,0,5,3,1,0,2.21,0,0
T102248,CUST3533,2023-11-04 23:47:00,73.1,Entertainment,Credit Card,POS,Bengaluru,0,122,340.5,1665,No,0,0.2147,0,23,5,0,1,4.56,0,0
T102249,CUST7377,2023-11-22 19:10:00,9.77,Electronics,NetBanking,Desktop,Kolkata,1,72,437.72,50,No,0,0.0223,0,19,2,0,0,0.14,0,1
T102250,CUST7298,2023-06-11 16:12:00,7.88,Utilities,NetBanking,POS,Bengaluru,0,55,496.6,758,No,0,0.0159,0,16,6,0,1,2.08,0,0
T102251,CUST6870,2024-01-17 23:55:00,192.3,Entertainment,UPI,Mobile,Delhi,0,169,63.25,1486,No,0,3.0403,0,23,2,0,0,4.07,0,0
T102252,CUST2676,2023-08-28 16:43:00,88.5,Fashion,PayPal,Desktop,Kolkata,0,99,319.25,645,No,0,0.2772,0,16,0,0,0,1.77,0,0
T102253,CUST6643,2023-03-08 02:40:00,141.42,Health,PayPal,POS,Kolkata,0,70,174.86,400,No,0,0.8088,0,2,2,1,0,1.1,0,0
T102254,CUST6108,2023-07-22 15:09:00,168.94,Entertainment,Credit Card,Desktop,Delhi,0,149,407.71,1446,No,0,0.4144,0,15,5,0,1,3.96,0,0
T102255,CUST2303,2023-04-26 17:12:00,67.85,Travel,PayPal,Desktop,Mumbai,0,117,379.53,653,No,0,0.1788,0,17,2,0,0,1.79,0,0
T102256,CUST4933,2023-02-19 21:42:00,58.29,Fashion,Credit Card,POS,Pune,0,26,447.33,1272,No,0,0.1303,0,21,6,0,1,3.48,0,0
T102257,CUST7025,2023-12-31 05:44:00,45.03,Entertainment,NetBanking,POS,Bengaluru,0,129,178.41,1557,No,0,0.2524,0,5,6,1,1,4.26,0,0
T102258,CUST8975,2023-12-26 09:28:00,30.49,Entertainment,UPI,Desktop,Chennai,0,155,100.42,661,No,0,0.3036,0,9,1,0,0,1.81,0,0
T102259,CUST1357,2023-11-14 09:46:00,45.62,Travel,UPI,Desktop,Delhi,0,178,20.68,790,No,0,2.206,0,9,1,0,0,2.16,0,0
T102260,CUST9558,2023-01-26 11:45:00,118.94,Grocery,NetBanking,POS,Mumbai,0,114,135.2,876,No,0,0.8797,0,11,3,0,0,2.4,0,0
T102261,CUST2026,2023-04-07 02:45:00,73.69,Grocery,Debit Card,Desktop,Chennai,0,194,189.91,977,No,0,0.388,0,2,4,1,0,2.67,0,0
T102262,CUST4363,2023-08-15 00:37:00,178.44,Entertainment,Debit Card,POS,Bengaluru,0,65,473.57,1149,No,0,0.3768,0,0,1,1,0,3.15,0,0
T102263,CUST1022,2023-09-07 00:43:00,46.87,Grocery,PayPal,Desktop,Delhi,0,10,250.77,1485,No,0,0.1869,0,0,3,1,0,4.07,0,0
T102264,CUST5510,2023-01-19 19:22:00,74.73,Food,Credit Card,Desktop,Kolkata,0,95,282.66,217,No,0,0.2644,0,19,3,0,0,0.59,0,0
T102265,CUST1631,2023-03-20 09:46:00,79.82,Travel,UPI,Desktop,Pune,0,121,441.26,530,No,0,0.1809,0,9,0,0,0,1.45,0,0
T102266,CUST7637,2023-02-02 22:42:00,71.66,Food,PayPal,POS,Delhi,0,126,443.68,905,No,0,0.1615,0,22,3,0,0,2.48,0,0
T102267,CUST4484,2023-04-06 16:48:00,97.02,Fashion,NetBanking,Mobile,Pune,0,37,268.68,404,No,0,0.3611,0,16,3,0,0,1.11,0,0
T102268,CUST7604,2023-10-15 07:51:00,21.69,Food,UPI,POS,Mumbai,0,69,65.71,463,No,0,0.3301,0,7,6,0,1,1.27,0,0
T102269,CUST1672,2024-01-02 06:08:00,57.45,Fashion,Credit Card,Desktop,Mumbai,0,41,142.55,1476,No,0,0.403,0,6,1,0,0,4.04,0,0
T102270,CUST5955,2023-03-09 15:43:00,8.81,Entertainment,Credit Card,Mobile,Bengaluru,0,174,233.88,1197,No,0,0.0377,0,15,3,0,0,3.28,0,0
T102271,CUST3726,2023-08-28 04:41:00,38.83,Fashion,Debit Card,Mobile,Pune,0,45,378.07,1593,No,0,0.1027,0,4,0,1,0,4.36,0,0
T102272,CUST4370,2023-08-20 07:01:00,53.5,Fashion,PayPal,Desktop,Delhi,0,123,358.72,528,No,0,0.1491,0,7,6,0,1,1.45,0,0
T102273,CUST4505,2023-12-07 16:41:00,84.5,Health,NetBanking,POS,Mumbai,0,126,324.93,35,No,0,0.2601,0,16,3,0,0,0.1,0,0
T102274,CUST6137,2023-01-07 21:59:00,240.51,Food,UPI,Mobile,Delhi,0,27,441.32,1370,No,0,0.545,0,21,5,0,1,3.75,0,0
T102275,CUST3413,2023-02-20 02:59:00,73.43,Health,Credit Card,Mobile,Bengaluru,0,193,403.3,1827,No,0,0.1821,0,2,0,1,0,5.0,0,0
T102276,CUST5278,2023-08-24 09:00:00,108.88,Entertainment,UPI,POS,Pune,0,84,491.24,1283,No,0,0.2216,0,9,3,0,0,3.51,0,0
T102277,CUST1490,2023-10-16 23:31:00,56.46,Travel,NetBanking,POS,Delhi,0,136,445.69,1175,No,0,0.1267,0,23,0,0,0,3.22,0,0
T102278,CUST3474,2023-04-12 01:31:00,80.43,Food,UPI,Mobile,Chennai,0,195,105.87,1548,No,0,0.7597,0,1,2,1,0,4.24,0,0
T102279,CUST2707,2023-11-18 18:39:00,5.89,Travel,PayPal,POS,Delhi,0,49,38.23,1759,No,0,0.1541,0,18,5,0,1,4.82,0,0
T102280,CUST6765,2023-06-10 05:54:00,23.48,Travel,Debit Card,Mobile,Hyderabad,0,96,213.11,646,No,0,0.1102,0,5,5,1,1,1.77,0,0
T102281,CUST2615,2023-04-07 15:30:00,35.93,Fashion,UPI,Desktop,Hyderabad,0,121,312.58,1989,No,0,0.1149,0,15,4,0,0,5.45,0,0
T102282,CUST7800,2023-06-06 07:06:00,51.17,Utilities,Debit Card,POS,Kolkata,0,114,325.12,740,No,0,0.1574,0,7,1,0,0,2.03,0,0
T102283,CUST3336,2023-05-30 02:59:00,3.74,Food,NetBanking,Mobile,Bengaluru,1,14,141.08,504,No,0,0.0265,0,2,1,1,0,1.38,0,1
T102284,CUST9812,2023-09-08 02:53:00,12.07,Travel,Debit Card,POS,Bengaluru,0,62,431.34,603,No,0,0.028,0,2,4,1,0,1.65,0,0
T102285,CUST2414,2023-01-15 09:57:00,25.93,Utilities,UPI,POS,Bengaluru,0,43,171.33,825,No,0,0.1513,0,9,6,0,1,2.26,0,0
T102286,CUST3914,2023-01-16 23:27:00,284.72,Grocery,UPI,Mobile,Chennai,0,155,460.37,537,No,0,0.6185,1,23,0,0,0,1.47,0,0
T102287,CUST7262,2023-05-09 18:00:00,32.2,Travel,Credit Card,Desktop,Pune,0,96,241.08,621,No,0,0.1336,0,18,1,0,0,1.7,0,0
T102288,CUST1574,2023-05-17 03:47:00,52.63,Grocery,UPI,Mobile,Chennai,0,27,15.09,204,No,0,3.4877,0,3,2,1,0,0.56,0,0
T102289,CUST3226,2023-02-23 07:57:00,17.46,Food,Debit Card,POS,Kolkata,0,68,89.4,1574,No,0,0.1953,0,7,3,0,0,4.31,0,0
T102290,CUST8050,2023-12-03 11:14:00,75.49,Entertainment,Credit Card,Mobile,Delhi,0,127,60.14,721,Yes,0,1.2552,0,11,6,0,1,1.97,1,0
T102291,CUST6529,2023-08-22 12:05:00,26.36,Health,UPI,POS,Mumbai,0,48,31.57,1324,No,0,0.835,0,12,1,0,0,3.62,0,0
T102292,CUST3350,2023-02-07 19:34:00,18.55,Food,UPI,Mobile,Pune,0,67,359.87,1727,No,0,0.0515,0,19,1,0,0,4.73,0,0
T102293,CUST9938,2023-02-25 07:10:00,58.15,Health,NetBanking,Desktop,Hyderabad,0,25,104.23,817,No,0,0.5579,0,7,5,0,1,2.24,0,0
T102294,CUST1136,2023-09-15 14:12:00,0.44,Health,Credit Card,Desktop,Hyderabad,0,192,420.92,1771,Yes,0,0.001,0,14,4,0,0,4.85,1,0
T102295,CUST6003,2023-05-07 22:58:00,0.62,Food,NetBanking,Desktop,Kolkata,0,119,139.59,601,No,0,0.0044,0,22,6,0,1,1.65,0,0
T102296,CUST8978,2023-12-31 23:23:00,19.78,Travel,NetBanking,Desktop,Hyderabad,0,152,25.84,215,No,0,0.7655,0,23,6,0,1,0.59,0,0
T102297,CUST1023,2023-02-20 09:38:00,2.99,Electronics,NetBanking,Mobile,Kolkata,0,9,412.13,616,No,0,0.0073,0,9,0,0,0,1.69,0,0
T102298,CUST3994,2023-09-19 04:47:00,9.15,Travel,PayPal,Desktop,Delhi,0,136,238.41,1147,No,0,0.0384,0,4,1,1,0,3.14,0,0
T102299,CUST2544,2023-02-21 17:07:00,33.1,Travel,NetBanking,Mobile,Delhi,0,95,303.76,1632,No,0,0.109,0,17,1,0,0,4.47,0,0
T102300,CUST3501,2023-04-07 16:25:00,129.8,Entertainment,Debit Card,POS,Bengaluru,1,59,174.75,543,No,0,0.7428,0,16,4,0,0,1.49,0,1
T102301,CUST4974,2023-09-28 11:32:00,67.9,Fashion,UPI,POS,Mumbai,0,17,32.56,1231,No,0,2.0854,0,11,3,0,0,3.37,0,0
T102302,CUST5534,2023-01-04 17:50:00,57.5,Fashion,PayPal,POS,Bengaluru,0,171,191.39,683,No,0,0.3004,0,17,2,0,0,1.87,0,0
T102303,CUST5022,2023-02-08 14:36:00,27.79,Travel,NetBanking,Desktop,Delhi,0,95,263.96,585,No,0,0.1053,0,14,2,0,0,1.6,0,0
T102304,CUST9055,2023-03-28 05:10:00,214.77,Grocery,UPI,Desktop,Chennai,0,196,15.73,1739,Yes,1,13.6535,0,5,1,1,0,4.76,1,0
T102305,CUST3400,2023-10-06 06:45:00,40.47,Entertainment,Credit Card,Desktop,Bengaluru,0,132,291.4,1955,No,0,0.1389,0,6,4,0,0,5.35,0,0
T102306,CUST6152,2023-03-05 10:43:00,7.29,Health,Credit Card,POS,Pune,0,101,447.59,1957,No,0,0.0163,0,10,6,0,1,5.36,0,0
T102307,CUST2209,2023-07-15 16:36:00,76.79,Utilities,UPI,POS,Delhi,0,136,116.74,324,No,0,0.6578,0,16,5,0,1,0.89,0,0
T102308,CUST9598,2023-11-12 04:53:00,9.67,Fashion,Debit Card,POS,Delhi,0,42,464.12,1284,No,0,0.0208,0,4,6,1,1,3.52,0,0
T102309,CUST8209,2023-01-06 04:03:00,33.88,Travel,UPI,POS,Chennai,0,49,57.83,1289,No,0,0.5859,0,4,4,1,0,3.53,0,0
T102310,CUST4060,2023-02-13 07:06:00,56.65,Entertainment,UPI,Mobile,Chennai,0,6,414.46,1146,No,0,0.1367,0,7,0,0,0,3.14,0,0
T102311,CUST9454,2023-04-22 13:55:00,165.86,Electronics,PayPal,Mobile,Chennai,1,73,421.76,1540,No,0,0.3933,0,13,5,0,1,4.22,0,1
T102312,CUST9121,2023-02-12 02:36:00,54.43,Grocery,Credit Card,Desktop,Mumbai,0,170,136.3,73,No,0,0.3993,0,2,6,1,1,0.2,0,0
T102313,CUST5906,2024-02-10 10:03:00,96.92,Food,Credit Card,Desktop,Pune,0,32,479.34,568,No,0,0.2022,0,10,5,0,1,1.56,0,0
T102314,CUST6537,2023-04-20 04:25:00,394.88,Travel,NetBanking,POS,Delhi,0,143,214.13,1837,No,0,1.8441,1,4,3,1,0,5.03,0,0
T102315,CUST4846,2024-01-09 16:00:00,11.28,Entertainment,UPI,Mobile,Chennai,0,82,79.22,1528,No,0,0.1424,0,16,1,0,0,4.18,0,0
T102316,CUST4541,2023-04-25 16:11:00,25.7,Travel,UPI,Mobile,Mumbai,0,69,299.94,68,No,0,0.0857,0,16,1,0,0,0.19,0,0
T102317,CUST7517,2023-05-03 08:58:00,40.15,Utilities,Debit Card,Desktop,Hyderabad,0,114,498.34,1438,No,0,0.0806,0,8,2,0,0,3.94,0,0
T102318,CUST4907,2023-06-09 01:42:00,43.83,Health,Credit Card,Mobile,Pune,0,27,450.65,1488,No,0,0.0973,0,1,4,1,0,4.07,0,0
T102319,CUST3935,2023-04-18 06:26:00,42.35,Grocery,Debit Card,Desktop,Kolkata,0,66,146.52,318,No,0,0.289,0,6,1,0,0,0.87,0,0
T102320,CUST7509,2024-01-22 07:34:00,190.54,Fashion,PayPal,POS,Kolkata,0,187,292.72,277,No,0,0.6509,0,7,0,0,0,0.76,0,0
T102321,CUST1568,2023-11-15 06:33:00,100.15,Fashion,NetBanking,POS,Hyderabad,0,156,66.53,1615,No,0,1.5053,0,6,2,0,0,4.42,0,0
T102322,CUST6619,2023-01-01 11:34:00,74.9,Fashion,Debit Card,Desktop,Hyderabad,0,152,236.3,388,Yes,0,0.317,0,11,6,0,1,1.06,1,0
T102323,CUST8827,2023-01-30 20:25:00,29.61,Utilities,Credit Card,POS,Delhi,0,51,266.3,1491,No,0,0.1112,0,20,0,0,0,4.08,0,0
T102324,CUST2811,2023-10-29 17:56:00,138.89,Food,PayPal,POS,Mumbai,0,149,164.49,1848,No,0,0.8444,0,17,6,0,1,5.06,0,0
T102325,CUST7949,2023-06-03 02:43:00,248.2,Entertainment,UPI,Mobile,Mumbai,0,159,247.25,238,No,0,1.0038,1,2,5,1,1,0.65,0,0
T102326,CUST7479,2023-05-22 08:59:00,137.72,Grocery,PayPal,Mobile,Hyderabad,0,75,460.77,153,No,0,0.2989,0,8,0,0,0,0.42,0,0
T102327,CUST1351,2023-11-06 11:49:00,0.13,Grocery,Debit Card,Mobile,Pune,0,50,255.07,1004,No,0,0.0005,0,11,0,0,0,2.75,0,0
T102328,CUST4388,2024-01-06 19:37:00,80.94,Fashion,Credit Card,Mobile,Bengaluru,0,92,417.19,1907,No,0,0.194,0,19,5,0,1,5.22,0,0
T102329,CUST8681,2023-08-10 20:24:00,4.2,Fashion,Debit Card,Mobile,Hyderabad,0,112,165.52,1814,No,0,0.0254,0,20,3,0,0,4.97,0,0
T102330,CUST9074,2024-01-19 12:09:00,23.83,Health,UPI,Desktop,Delhi,0,168,485.99,432,No,0,0.049,0,12,4,0,0,1.18,0,0
T102331,CUST8744,2023-07-30 08:03:00,4.91,Utilities,UPI,Desktop,Hyderabad,0,68,55.8,313,No,0,0.088,0,8,6,0,1,0.86,0,0
T102332,CUST2082,2023-09-06 12:24:00,74.07,Electronics,Credit Card,Mobile,Pune,0,106,296.94,692,No,0,0.2494,0,12,2,0,0,1.89,0,0
T102333,CUST1655,2023-05-09 09:34:00,92.82,Electronics,NetBanking,POS,Pune,0,144,397.05,605,No,0,0.2338,0,9,1,0,0,1.66,0,0
T102334,CUST7889,2023-11-11 02:25:00,9.73,Travel,PayPal,POS,Hyderabad,0,76,408.88,270,No,0,0.0238,0,2,5,1,1,0.74,0,0
T102335,CUST4299,2023-09-05 10:19:00,38.74,Travel,PayPal,Desktop,Mumbai,0,86,107.16,196,No,0,0.3615,0,10,1,0,0,0.54,0,0
T102336,CUST9398,2023-02-10 03:00:00,48.74,Grocery,UPI,Desktop,Hyderabad,0,107,206.81,1805,No,0,0.2357,0,3,4,1,0,4.94,0,0
T102337,CUST1731,2023-06-21 00:26:00,36.84,Grocery,Debit Card,Desktop,Chennai,0,191,315.86,590,No,0,0.1166,0,0,2,1,0,1.62,0,0
T102338,CUST6802,2023-05-14 06:54:00,10.32,Food,Debit Card,POS,Chennai,0,56,164.78,1752,No,0,0.0626,0,6,6,0,1,4.8,0,0
T102339,CUST2833,2023-01-31 13:20:00,43.43,Food,NetBanking,Desktop,Bengaluru,0,80,332.57,177,No,0,0.1306,0,13,1,0,0,0.48,0,0
T102340,CUST1410,2023-09-26 02:19:00,111.28,Electronics,Debit Card,POS,Delhi,0,24,195.6,730,No,0,0.5689,0,2,1,1,0,2.0,0,0
T102341,CUST3490,2023-01-17 07:34:00,5.89,Utilities,PayPal,Desktop,Delhi,0,28,181.92,652,No,0,0.0324,0,7,1,0,0,1.79,0,0
T102342,CUST4005,2024-02-19 08:10:00,6.69,Travel,Debit Card,POS,Kolkata,0,121,62.95,1949,No,0,0.1063,0,8,0,0,0,5.34,0,0
T102343,CUST9421,2024-02-14 21:46:00,35.05,Electronics,NetBanking,Desktop,Mumbai,0,93,29.23,294,No,0,1.1991,0,21,2,0,0,0.8,0,0
T102344,CUST4017,2023-08-17 00:08:00,227.41,Utilities,PayPal,Desktop,Delhi,0,85,419.28,530,No,0,0.5424,0,0,3,1,0,1.45,0,0
T102345,CUST3051,2023-03-31 17:41:00,88.35,Electronics,Debit Card,POS,Bengaluru,0,112,249.88,308,No,0,0.3536,0,17,4,0,0,0.84,0,0
T102346,CUST2609,2023-07-07 21:40:00,90.82,Travel,PayPal,Desktop,Chennai,0,122,285.81,778,No,0,0.3178,0,21,4,0,0,2.13,0,0
T102347,CUST1347,2023-11-18 17:45:00,35.94,Entertainment,UPI,Mobile,Mumbai,0,89,192.39,932,No,0,0.1868,0,17,5,0,1,2.55,0,0
T102348,CUST2730,2024-02-15 23:40:00,72.05,Food,UPI,POS,Pune,0,31,77.0,188,No,0,0.9357,0,23,3,0,0,0.51,0,0
T102349,CUST3243,2023-12-31 00:54:00,0.81,Health,UPI,Desktop,Chennai,1,143,230.29,1113,No,1,0.0035,0,0,6,1,1,3.05,0,1
T102350,CUST8758,2023-11-02 05:34:00,80.87,Health,Debit Card,POS,Bengaluru,0,111,122.19,528,Yes,1,0.6618,0,5,3,1,0,1.45,1,0
T102351,CUST5372,2023-11-23 11:59:00,195.61,Health,NetBanking,Desktop,Mumbai,0,42,420.46,1370,No,0,0.4652,0,11,3,0,0,3.75,0,0
T102352,CUST2473,2023-10-10 09:38:00,75.86,Travel,PayPal,Mobile,Hyderabad,0,102,493.53,1640,No,0,0.1537,0,9,1,0,0,4.49,0,0
T102353,CUST9977,2023-09-19 22:05:00,165.53,Fashion,Credit Card,Desktop,Delhi,0,50,445.66,517,No,0,0.3714,0,22,1,0,0,1.42,0,0
T102354,CUST6786,2023-12-20 13:13:00,102.98,Fashion,UPI,Desktop,Bengaluru,0,124,268.85,494,Yes,0,0.383,0,13,2,0,0,1.35,1,0
T102355,CUST9309,2023-04-13 23:42:00,10.28,Fashion,UPI,Mobile,Mumbai,0,133,317.78,257,No,0,0.0323,0,23,3,0,0,0.7,0,0
T102356,CUST5464,2023-04-17 13:16:00,186.19,Grocery,Credit Card,POS,Chennai,0,176,474.58,695,No,0,0.3923,0,13,0,0,0,1.9,0,0
T102357,CUST4155,2023-11-13 15:29:00,5.5,Food,Credit Card,Desktop,Mumbai,0,13,273.95,1409,No,0,0.0201,0,15,0,0,0,3.86,0,0
T102358,CUST5007,2023-10-03 17:22:00,61.08,Food,Debit Card,Desktop,Hyderabad,0,32,322.91,1519,No,0,0.1892,0,17,1,0,0,4.16,0,0
T102359,CUST8067,2024-01-20 06:03:00,12.26,Entertainment,PayPal,Mobile,Bengaluru,0,195,318.32,851,No,0,0.0385,0,6,5,0,1,2.33,0,0
T102360,CUST6272,2023-04-18 05:58:00,0.94,Entertainment,UPI,POS,Mumbai,0,79,356.98,828,No,0,0.0026,0,5,1,1,0,2.27,0,0
T102361,CUST1049,2023-11-09 01:17:00,43.86,Grocery,NetBanking,POS,Pune,0,91,323.74,782,No,0,0.1355,0,1,3,1,0,2.14,0,0
T102362,CUST4642,2023-03-04 14:22:00,27.97,Electronics,Debit Card,Mobile,Bengaluru,0,158,338.65,1280,No,0,0.0826,0,14,5,0,1,3.5,0,0
T102363,CUST7092,2023-01-21 10:59:00,53.24,Utilities,Debit Card,Mobile,Bengaluru,0,6,365.69,1222,No,0,0.1456,0,10,5,0,1,3.35,0,0
T102364,CUST6041,2023-05-11 07:47:00,68.87,Entertainment,NetBanking,Desktop,Chennai,0,25,406.46,1337,Yes,0,0.1694,0,7,3,0,0,3.66,1,0
T102365,CUST5282,2023-05-31 13:01:00,3.58,Health,NetBanking,Mobile,Kolkata,0,156,207.5,1911,No,0,0.0173,0,13,2,0,0,5.23,0,0
T102366,CUST3996,2023-12-01 23:21:00,10.5,Fashion,NetBanking,Mobile,Delhi,0,190,375.46,291,Yes,0,0.028,0,23,4,0,0,0.8,1,0
T102367,CUST5995,2023-06-12 01:57:00,65.43,Health,Credit Card,Mobile,Kolkata,0,150,59.1,1855,Yes,1,1.1071,0,1,0,1,0,5.08,1,0
T102368,CUST4556,2023-10-18 18:47:00,33.63,Fashion,UPI,POS,Pune,0,68,439.33,889,No,0,0.0765,0,18,2,0,0,2.43,0,0
T102369,CUST8960,2023-02-23 10:57:00,104.5,Health,Credit Card,Mobile,Hyderabad,0,143,152.12,393,No,0,0.687,0,10,3,0,0,1.08,0,0
T102370,CUST5522,2023-05-11 04:44:00,84.51,Electronics,UPI,Desktop,Mumbai,0,26,207.7,1574,No,1,0.4069,0,4,3,1,0,4.31,0,0
T102371,CUST8432,2023-06-17 04:28:00,149.46,Utilities,Credit Card,Desktop,Kolkata,0,191,403.77,1914,No,0,0.3702,0,4,5,1,1,5.24,0,0
T102372,CUST3300,2023-05-26 22:23:00,94.34,Health,PayPal,Desktop,Delhi,0,18,322.12,127,No,0,0.2929,0,22,4,0,0,0.35,0,0
T102373,CUST8563,2024-02-06 16:42:00,44.96,Health,UPI,Mobile,Chennai,0,73,161.23,1065,No,0,0.2789,0,16,1,0,0,2.92,0,0
T102374,CUST8732,2023-04-02 11:37:00,89.42,Travel,Debit Card,POS,Delhi,0,191,120.45,813,No,0,0.7424,0,11,6,0,1,2.23,0,0
T102375,CUST2973,2023-09-03 14:00:00,25.77,Utilities,UPI,Mobile,Bengaluru,0,62,479.28,612,No,0,0.0538,0,14,6,0,1,1.68,0,0
T102376,CUST3037,2023-05-27 22:42:00,29.26,Health,UPI,Mobile,Bengaluru,0,68,53.01,956,No,0,0.552,0,22,5,0,1,2.62,0,0
T102377,CUST6273,2023-11-02 11:58:00,124.47,Travel,UPI,Desktop,Hyderabad,0,48,12.12,1470,No,0,10.2698,0,11,3,0,0,4.02,0,0
T102378,CUST8720,2023-03-15 12:23:00,47.31,Food,PayPal,Mobile,Pune,0,178,339.74,1554,No,0,0.1393,0,12,2,0,0,4.25,0,0
T102379,CUST6040,2023-08-05 10:19:00,128.11,Utilities,Credit Card,POS,Mumbai,0,63,311.09,164,No,0,0.4118,0,10,5,0,1,0.45,0,0
T102380,CUST5363,2023-01-19 16:54:00,138.27,Grocery,Debit Card,Desktop,Mumbai,0,197,371.43,288,No,0,0.3723,0,16,3,0,0,0.79,0,0
T102381,CUST3855,2023-12-25 07:41:00,155.91,Utilities,Credit Card,POS,Chennai,0,134,368.5,945,No,0,0.4231,0,7,0,0,0,2.59,0,0
T102382,CUST7708,2023-08-08 09:50:00,198.76,Utilities,Credit Card,POS,Hyderabad,0,186,433.0,546,No,0,0.459,0,9,1,0,0,1.49,0,0
T102383,CUST1515,2023-01-30 11:09:00,45.11,Health,NetBanking,POS,Mumbai,0,51,461.83,1804,No,0,0.0977,0,11,0,0,0,4.94,0,0
T102384,CUST6370,2023-01-04 02:26:00,30.72,Food,PayPal,Mobile,Pune,0,12,389.76,1347,Yes,1,0.0788,0,2,2,1,0,3.69,1,0
T102385,CUST4170,2023-06-08 09:23:00,69.82,Utilities,NetBanking,Mobile,Bengaluru,0,175,123.82,1900,No,0,0.5639,0,9,3,0,0,5.2,0,0
T102386,CUST8925,2023-12-20 22:46:00,37.11,Entertainment,PayPal,Mobile,Hyderabad,0,126,237.11,1664,No,0,0.1565,0,22,2,0,0,4.56,0,0
T102387,CUST1070,2023-09-21 22:05:00,73.52,Entertainment,Credit Card,Mobile,Delhi,0,9,324.44,1493,Yes,0,0.2266,0,22,3,0,0,4.09,1,0
T102388,CUST1960,2023-10-04 20:42:00,97.82,Travel,Credit Card,Desktop,Kolkata,0,7,274.29,180,No,0,0.3566,0,20,2,0,0,0.49,0,0
T102389,CUST1988,2023-10-20 08:30:00,93.28,Health,PayPal,Mobile,Kolkata,0,157,87.86,1534,No,0,1.0617,0,8,4,0,0,4.2,0,0
T102390,CUST2577,2023-01-24 07:46:00,37.54,Health,Credit Card,Desktop,Hyderabad,0,179,298.74,1311,No,0,0.1257,0,7,1,0,0,3.59,0,0
T102391,CUST5358,2023-10-19 05:01:00,14.6,Utilities,Credit Card,POS,Hyderabad,0,183,444.4,897,No,0,0.0329,0,5,3,1,0,2.46,0,0
T102392,CUST1551,2023-03-26 15:50:00,45.04,Electronics,Debit Card,Desktop,Pune,1,187,215.07,1202,Yes,1,0.2094,0,15,6,0,1,3.29,1,1
T102393,CUST9071,2023-07-28 08:51:00,12.31,Food,NetBanking,Mobile,Pune,0,184,337.78,1003,No,0,0.0364,0,8,4,0,0,2.75,0,0
T102394,CUST9431,2023-09-13 05:26:00,176.65,Fashion,NetBanking,Desktop,Mumbai,0,150,311.81,171,No,0,0.5665,0,5,2,1,0,0.47,0,0
T102395,CUST1739,2023-11-11 15:46:00,33.96,Fashion,NetBanking,Mobile,Kolkata,0,146,194.75,280,No,0,0.1744,0,15,5,0,1,0.77,0,0
T102396,CUST1560,2023-09-21 00:13:00,13.42,Electronics,UPI,Mobile,Chennai,0,58,286.98,987,No,1,0.0468,0,0,3,1,0,2.7,0,0
T102397,CUST1053,2023-05-02 03:41:00,2.06,Travel,Debit Card,Desktop,Chennai,0,40,113.0,1799,No,0,0.0182,0,3,1,1,0,4.93,0,0
T102398,CUST9007,2023-01-25 14:42:00,83.04,Fashion,NetBanking,Desktop,Pune,0,89,277.59,936,No,0,0.2991,0,14,2,0,0,2.56,0,0
T102399,CUST7924,2023-07-21 08:47:00,81.05,Utilities,NetBanking,POS,Mumbai,0,31,401.43,673,No,0,0.2019,0,8,4,0,0,1.84,0,0
T102400,CUST7573,2023-07-15 12:13:00,33.31,Fashion,Debit Card,POS,Mumbai,0,184,381.88,1100,No,0,0.0872,0,12,5,0,1,3.01,0,0
T102401,CUST4123,2024-01-23 10:02:00,5.95,Entertainment,Credit Card,POS,Mumbai,0,163,185.4,1425,No,0,0.0321,0,10,1,0,0,3.9,0,0
T102402,CUST5712,2023-08-08 01:24:00,42.16,Entertainment,NetBanking,POS,Pune,0,26,64.92,123,No,0,0.6494,0,1,1,1,0,0.34,0,0
T102403,CUST6817,2024-02-13 16:18:00,29.83,Grocery,Credit Card,POS,Chennai,0,196,401.97,790,No,0,0.0742,0,16,1,0,0,2.16,0,0
T102404,CUST6846,2023-06-29 00:25:00,90.44,Food,NetBanking,Desktop,Mumbai,1,106,139.87,385,No,0,0.6466,0,0,3,1,0,1.05,0,1
T102405,CUST7099,2023-01-27 19:13:00,74.47,Travel,PayPal,POS,Pune,0,84,35.99,561,No,0,2.0692,0,19,4,0,0,1.54,0,0
